game_id,date,league_name,series_name,tournament_name,player_name,team_name,team_acronym,role,champion_name,primary_tag,tags,win,game_length,player_kills,player_deaths,player_assists,total_minions_killed,gold_earned,total_damage_dealt_to_champions,team_kills,kda,cs_per_min,dmg_per_min,gold_per_min,kp,performance_index
30497,2024-03-13 11:20:26.966281,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Taliyah,Mage,"Mage, Support",True,2159,4,1,10,325,16131,15607,14,14.0,9.03195924038907,433.7285780453914,448.2908754052802,1.0,0.4769525150708109
30497,2024-03-13 11:20:26.966281,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Karma,Mage,"Mage, Support",False,2159,2,4,1,262,11883,16610,6,0.75,7.281148679944419,461.60259379342284,330.23622047244095,0.5,-1.3594261213317012
30498,2024-03-13 12:19:41.898664,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Ahri,Mage,"Mage, Assassin",True,2292,6,4,10,295,16224,24450,20,4.0,7.722513089005235,640.0523560209424,424.7120418848167,0.8,-0.1599085460205629
30498,2024-03-13 12:19:41.898664,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Annie,Mage,Mage,False,2292,4,5,9,277,14281,26219,15,2.6,7.25130890052356,686.3612565445026,373.84816753926697,0.8666666666666667,-0.6825987945861879
31490,2024-03-14 07:11:38.481000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Karma,Mage,"Mage, Support",True,1888,1,1,3,296,12491,15262,11,4.0,9.40677966101695,485.021186440678,396.95974576271186,0.36363636363636365,-0.48305361178538053
31491,2024-03-14 08:02:26.878000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Neeko,Mage,"Mage, Support",True,1938,2,2,9,266,12369,19054,17,5.5,8.23529411764706,589.907120743034,382.9411764705883,0.6470588235294118,-0.3230267257606472
30501,2024-03-14 10:35:18.645883,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Karma,Mage,"Mage, Support",True,1448,1,2,13,182,9011,18725,17,7.0,7.541436464088398,775.8977900552486,373.3839779005525,0.8235294117647058,-0.11314849324603017
30502,2024-03-14 11:21:35.441342,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Corki,Marksman,Marksman,True,2556,6,3,12,429,21796,49009,26,6.0,10.070422535211268,1150.4460093896714,511.6431924882629,0.6923076923076923,0.7963686090877045
30503,2024-03-15 07:59:41.359000,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Kassadin,Assassin,"Assassin, Mage",True,1909,6,0,3,377,17942,25263,10,9.0,11.849135673127291,794.0178103719225,563.918281822944,0.9,1.2512857507963309
30504,2024-03-15 08:53:11.736000,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Taliyah,Mage,"Mage, Support",True,1936,5,4,10,298,14695,22162,19,3.75,9.235537190082646,686.8388429752066,455.4235537190083,0.7894736842105263,0.18032293792994414
30505,2024-03-15 10:29:31.562049,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Annie,Mage,Mage,False,1857,2,2,1,249,10643,13019,8,1.5,8.045234248788368,420.64620355411955,343.8772213247173,0.375,-1.3190010574628543
30506,2024-03-15 11:22:10.341944,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Taliyah,Mage,"Mage, Support",True,1992,4,2,10,318,15763,24085,19,7.0,9.578313253012047,725.4518072289156,474.789156626506,0.7368421052631579,0.378280234544742
30507,2024-03-15 12:15:39.570143,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Ahri,Mage,"Mage, Assassin",False,1891,5,3,1,247,11529,18605,9,2.0,7.837123215230037,590.3225806451613,365.80645161290323,0.6666666666666666,-0.8848671787848351
30511,2024-03-16 09:49:32.340054,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Annie,Mage,Mage,True,1606,4,1,10,211,11271,20848,15,14.0,7.88293897882939,778.879202988792,421.0834371108344,0.9333333333333333,0.4114976623333709
30512,2024-03-16 10:37:04.744211,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Orianna,Mage,"Mage, Support",False,2399,5,4,5,387,17448,26953,11,2.5,9.679032930387661,674.105877448937,436.38182576073365,0.9090909090909091,-0.09904370539583818
31509,2024-03-16 11:12:19.994000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Taliyah,Mage,"Mage, Support",True,1719,6,1,9,279,13700,16328,23,15.0,9.738219895287958,569.912739965096,478.18499127399656,0.6521739130434783,0.4905490965513682
30513,2024-03-16 11:38:24.670893,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Syndra,Mage,"Mage, Support",True,1907,8,1,4,301,15070,21117,19,12.0,9.470372312532774,664.4048243314105,474.1478762454116,0.631578947368421,0.38711029501091526
31510,2024-03-16 12:07:26.456000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1852,8,1,6,270,13803,24926,22,14.0,8.74730021598272,807.5377969762419,447.18142548596114,0.6363636363636364,0.37311948082897706
32586,2024-03-16 17:43:04.906091,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Ahri,Mage,"Mage, Assassin",True,1792,4,0,6,307,13635,17441,13,10.0,10.279017857142858,583.9620535714286,456.52901785714283,0.7692307692307693,0.46251488601303387
30517,2024-03-17 09:47:57.277545,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,False,1934,4,5,4,337,16360,29616,8,1.6,10.45501551189245,918.8004136504653,507.5491209927611,1.0,0.45517591315184647
30517,2024-03-17 09:47:57.277545,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Annie,Mage,Mage,True,1934,2,2,11,272,14706,23381,21,6.5,8.43846949327818,725.3671147880041,456.23578076525337,0.6190476190476191,0.023867834920596586
30518,2024-03-17 10:42:55.024150,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Taliyah,Mage,"Mage, Support",True,2187,1,2,3,341,15651,16814,11,2.0,9.355281207133059,461.2894375857338,429.3827160493827,0.36363636363636365,-0.4833059188560562
30518,2024-03-17 10:42:55.024150,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Annie,Mage,Mage,False,2187,1,2,2,231,11334,16762,4,1.5,6.337448559670781,459.8628257887517,310.94650205761315,0.75,-1.3118784116424431
30519,2024-03-17 11:44:20.464825,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Tristana,Marksman,"Marksman, Assassin",True,2558,9,3,3,462,22504,31673,16,4.0,10.836591086786552,742.9163408913214,527.8498827208757,0.75,0.6500977689202397
30519,2024-03-17 11:44:20.464825,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Annie,Mage,Mage,False,2558,1,4,7,249,13322,23309,14,2.0,5.840500390930415,546.731821735731,312.47849882720874,0.5714285714285714,-1.466707784804366
32593,2024-03-17 19:33:47.903000,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Ahri,Mage,"Mage, Assassin",False,2022,0,3,5,310,11673,14480,6,1.6666666666666667,9.198813056379821,429.673590504451,346.37982195845694,0.8333333333333334,-0.7045654305507413
32596,2024-03-18 17:38:32.087515,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Karma,Mage,"Mage, Support",True,1656,1,2,10,228,10200,20036,17,5.5,8.26086956521739,725.9420289855072,369.5652173913043,0.6470588235294118,-0.2577144635623801
30520,2024-03-20 08:00:25.553000,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Yone,Assassin,"Assassin, Fighter",True,1500,2,1,1,267,10467,8841,14,3.0,10.68,353.64,418.68,0.21428571428571427,-0.4866073501319886
30521,2024-03-20 08:47:32.811498,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Orianna,Mage,"Mage, Support",True,1795,3,2,7,315,13678,24261,18,5.0,10.529247910863509,810.9526462395543,457.2033426183844,0.5555555555555556,0.3086297271001457
30522,2024-03-20 10:30:28.691010,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Orianna,Mage,"Mage, Support",True,1379,4,4,12,202,11234,20891,21,4.0,8.788977519941987,908.9630166787526,488.78897751994197,0.7619047619047619,0.3507242103320321
31529,2024-03-20 11:12:52.274000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,LeBlanc,Assassin,"Assassin, Mage",True,1450,8,0,1,218,13679,21749,18,9.0,9.020689655172413,899.9586206896552,566.0275862068966,0.5,0.5301074697649789
30523,2024-03-20 11:14:35.621482,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Taliyah,Mage,"Mage, Support",True,2964,6,3,6,431,23017,20528,22,4.0,8.724696356275304,415.54655870445345,465.93117408906886,0.5454545454545454,-0.28018378723994036
31530,2024-03-20 11:58:01.519000,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Taliyah,Mage,"Mage, Support",False,1929,2,3,5,273,12772,30114,9,2.3333333333333335,8.49144634525661,936.6718506998445,397.2628304821151,0.7777777777777778,-0.3286921520112322
31531,2024-03-20 12:49:17.118919,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Karma,Mage,"Mage, Support",True,1564,8,1,5,230,12486,18979,21,13.0,8.823529411764707,728.0946291560102,479.00255754475705,0.6190476190476191,0.36828431048860133
30524,2024-03-21 08:00:44.206000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,2440,7,1,13,308,17115,40041,23,20.0,7.5737704918032795,984.6147540983607,420.8606557377049,0.8695652173913043,0.6557486127318949
30525,2024-03-21 09:02:02.606000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Annie,Mage,Mage,False,1950,2,3,4,240,10948,20211,6,2.0,7.384615384615385,621.876923076923,336.8615384615385,1.0,-0.7132764494714081
30526,2024-03-21 09:55:56.416000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Ahri,Mage,"Mage, Assassin",False,1555,5,4,0,235,10463,22161,6,1.25,9.067524115755626,855.0868167202572,403.7170418006431,0.8333333333333334,-0.2657580914515381
30527,2024-03-21 11:26:15.780456,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",False,2199,5,4,6,328,15994,25161,19,2.75,8.949522510231924,686.5211459754435,436.39836289222376,0.5789473684210527,-0.49440051814952996
30528,2024-03-21 12:25:48.179095,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",False,2095,0,1,0,374,13910,8254,2,0.0,10.711217183770884,236.3914081145585,398.3770883054893,0.0,-1.2709920615878312
30529,2024-03-22 08:00:52.210113,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Sylas,Mage,"Mage, Assassin",True,1636,6,1,9,261,13939,15256,23,15.0,9.572127139364303,559.5110024449878,511.21026894865525,0.6521739130434783,0.550734345454299
30530,2024-03-22 08:50:09.521035,LCK,LCK Spring 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Aurelion Sol,Mage,Mage,True,1951,8,3,10,309,15843,33053,24,6.0,9.502819067145055,1016.4941055868785,487.2270630445925,0.75,0.5926437794088483
32601,2024-03-22 17:38:25.463220,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Annie,Mage,Mage,True,1688,4,1,9,223,11555,17318,15,13.0,7.92654028436019,615.568720379147,410.72274881516586,0.8666666666666667,0.17593056139506305
30534,2024-03-23 06:01:40.854036,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Ahri,Mage,"Mage, Assassin",False,1955,2,4,3,269,12478,16395,8,1.25,8.255754475703323,503.1713554987212,382.9565217391304,0.625,-0.8970644527038937
30535,2024-03-23 06:57:51.611838,LCK,LCK Spring 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",False,1999,2,3,4,312,12395,21776,9,2.0,9.364682341170584,653.6068034017007,372.03601800900447,0.6666666666666666,-0.5819424761362211
30536,2024-03-23 08:42:17.580420,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Hwei,Mage,"Mage, Support",True,1574,2,3,4,227,10552,17090,14,2.0,8.653113087674713,651.4612452350699,402.23634053367215,0.42857142857142855,-0.47271867589827715
30537,2024-03-23 09:28:31.028481,LCK,LCK Spring 2024,Regular Season,Faker,T1,T1,Mid,Corki,Marksman,Marksman,True,1806,2,0,7,298,13781,21732,13,9.0,9.90033222591362,721.9933554817276,457.8405315614618,0.6923076923076923,0.4046683605716841
31545,2024-03-23 11:11:08.901038,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1987,7,1,7,282,14925,24887,23,14.0,8.515349773527932,751.4947156517363,450.6794162053347,0.6086956521739131,0.2808186584593073
31546,2024-03-23 12:05:22.376085,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1735,3,0,6,260,11526,17406,11,9.0,8.99135446685879,601.9365994236312,398.5936599423631,0.8181818181818182,0.120450341380812
32607,2024-03-23 18:37:44.174266,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Karma,Mage,"Mage, Support",False,2226,1,3,1,294,12730,16445,6,0.6666666666666666,7.9245283018867925,443.26145552560644,343.12668463611857,0.3333333333333333,-1.3890974955994686
30540,2024-03-24 08:46:02.255000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Syndra,Mage,"Mage, Support",True,1694,8,1,13,241,13281,23069,28,21.0,8.536009445100355,817.0838252656434,470.4014167650531,0.75,0.7500127273661065
30541,2024-03-24 09:36:23.665000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1851,6,3,10,264,13172,24589,26,5.333333333333333,8.557536466774716,797.0502431118314,426.9692058346839,0.6153846153846154,-0.03063349062331955
32612,2024-03-25 18:22:50.975532,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Ahri,Mage,"Mage, Assassin",False,1603,2,3,3,244,9910,10798,7,1.6666666666666667,9.132875857766688,404.16718652526515,370.9295071740487,0.7142857142857143,-0.7714949664393593
32936,2024-03-31 06:01:58.473716,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Corki,Marksman,Marksman,False,2302,3,3,2,346,15844,27520,7,1.6666666666666667,9.018245004344049,717.2893136403128,412.9626411815812,0.7142857142857143,-0.4415483711641806
32936,2024-03-31 06:01:58.473716,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",True,2302,1,1,6,334,14530,23830,13,7.0,8.705473501303214,621.1120764552563,378.7141615986099,0.5384615384615384,-0.28672091801937105
32937,2024-03-31 07:03:50.677265,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Veigar,Mage,Mage,True,2509,8,1,11,317,16705,40995,21,19.0,7.58070944599442,980.3507373455559,399.48186528497405,0.9047619047619048,0.5913971087135516
32937,2024-03-31 07:03:50.677265,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,2509,3,5,5,394,17033,21425,14,1.6,9.422080510163411,512.3555201275408,407.3256277401355,0.5714285714285714,-0.6754030397516364
32938,2024-03-31 08:08:05.384103,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Veigar,Mage,Mage,True,2370,5,2,8,371,17060,21859,27,6.5,9.39240506329114,553.3924050632911,431.8987341772152,0.48148148148148145,-0.14592333218547424
32938,2024-03-31 08:08:05.384103,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,2370,3,3,2,380,17756,25490,12,1.6666666666666667,9.620253164556962,645.3164556962025,449.5189873417722,0.4166666666666667,-0.5653234325226832
32939,2024-03-31 09:10:42.498349,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",False,1441,1,3,1,202,7909,12929,4,0.6666666666666666,8.410825815405968,538.3344899375434,329.31297709923666,0.5,-1.1320486253546125
32939,2024-03-31 09:10:42.498349,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",True,1441,4,0,6,277,12673,14202,16,10.0,11.533657182512146,591.3393476752256,527.675225537821,0.625,0.7357627254577691
32940,2024-03-31 09:58:46.455100,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Azir,Mage,"Mage, Marksman",False,1859,0,5,0,269,10091,10599,0,0.0,8.682087143625605,342.08714362560517,325.691231845078,0.0,-1.717763354919648
32940,2024-03-31 09:58:46.455100,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Sylas,Mage,"Mage, Assassin",True,1859,5,0,5,268,14417,16036,16,10.0,8.649811726734804,517.568585260893,465.3146853146853,0.625,0.05356584970492815
33345,2024-03-31 16:47:52.513888,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",True,1686,4,0,7,264,12385,14497,16,11.0,9.395017793594306,515.9074733096085,440.7473309608541,0.6875,0.18922359483734708
33346,2024-03-31 17:33:51.290379,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",True,1882,5,1,8,301,14571,17139,15,13.0,9.596174282678001,546.4080765143465,464.5377258235919,0.8666666666666667,0.5395301325633496
33352,2024-04-01 17:37:36.562897,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Aurelion Sol,Mage,Mage,True,1538,10,4,13,195,11968,26406,27,5.75,7.607282184655396,1030.1430429128739,466.89206762028607,0.8518518518518519,0.33201207296870305
33353,2024-04-01 18:21:19.170359,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Azir,Mage,"Mage, Marksman",True,1264,4,1,9,218,10644,16426,18,13.0,10.348101265822786,779.7151898734178,505.253164556962,0.7222222222222222,0.8124134001810468
32941,2024-04-03 08:06:54.157569,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",True,1918,2,1,6,354,13933,17476,11,8.0,11.074035453597498,546.694473409802,435.8602711157456,0.7272727272727273,0.3961521900617638
32941,2024-04-03 08:06:54.157569,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Aurelion Sol,Mage,Mage,False,1918,1,1,3,288,11912,18917,5,4.0,9.009384775808133,591.7726798748697,372.6381647549531,0.8,-0.4934108118882607
32942,2024-04-03 09:01:00.355515,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Tristana,Marksman,"Marksman, Assassin",False,2121,2,4,2,366,15610,17197,9,1.0,10.353606789250353,486.47807637906647,441.58415841584156,0.4444444444444444,-0.5862032951177957
32942,2024-04-03 09:01:00.355515,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Ahri,Mage,"Mage, Assassin",True,2121,10,0,8,297,16136,26427,22,18.0,8.401697312588402,747.5813295615276,456.4639321074964,0.8181818181818182,0.5999787388537702
32943,2024-04-03 09:56:57.066245,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1899,4,2,5,324,15819,25352,12,4.5,10.23696682464455,801.0110584518168,499.81042654028437,0.75,0.5357845675605248
32943,2024-04-03 09:56:57.066245,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Ahri,Mage,"Mage, Assassin",False,1899,3,3,2,267,12264,17022,8,1.6666666666666667,8.436018957345972,537.8199052132702,387.4881516587678,0.625,-0.8167551168438288
32944,2024-04-03 10:51:05.594937,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",False,2283,1,2,5,406,16264,21940,8,3.0,10.670170827858083,576.6097240473063,427.43758212877793,0.75,-0.16768814268079787
32944,2024-04-03 10:51:05.594937,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,Assassin,"Assassin, Mage",True,2283,2,2,3,313,17064,20030,9,2.5,8.226018396846255,526.4126149802892,448.46254927726676,0.5555555555555556,-0.3679625018390032
32945,2024-04-03 11:50:39.910677,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Taliyah,Mage,"Mage, Support",True,2194,8,2,8,399,18878,34197,17,8.0,10.911577028258886,935.1959890610756,516.2625341841385,0.9411764705882353,1.0760858736268346
32945,2024-04-03 11:50:39.910677,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,2194,3,4,6,284,13556,23614,12,2.25,7.766636280765724,645.7793983591613,370.7201458523245,0.75,-0.757714115388996
32946,2024-04-04 08:07:52.107683,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Corki,Marksman,Marksman,False,2135,7,3,4,304,15802,36653,13,3.6666666666666665,8.543325526932083,1030.0608899297424,444.08430913348946,0.8461538461538461,-0.012992093446986522
32947,2024-04-04 09:04:45.727616,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Corki,Marksman,Marksman,False,2380,1,3,4,377,16534,29637,8,1.6666666666666667,9.504201680672269,747.1512605042017,416.82352941176475,0.625,-0.41351740681358745
32948,2024-04-04 10:06:16.483839,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Ahri,Mage,"Mage, Assassin",False,1868,1,4,5,284,12141,12562,14,1.5,9.1220556745182,403.49036402569595,389.9678800856531,0.42857142857142855,-0.9836809215612824
32952,2024-04-06 06:06:57.652847,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",False,2115,4,1,7,326,15268,43910,12,11.0,9.24822695035461,1245.6737588652481,433.13475177304963,0.9166666666666666,0.5328035694859025
32953,2024-04-06 07:04:38.698853,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Aurelion Sol,Mage,Mage,True,2447,3,1,7,410,17783,38528,11,10.0,10.053126277073968,944.6996322026972,436.0359624029424,0.9090909090909091,0.7587995227215724
32954,2024-04-06 08:04:34.003512,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",True,2567,2,4,16,337,16079,34521,23,4.5,7.876899104012466,806.8796260225945,375.82391897156214,0.782608695652174,-0.15179488077107797
32955,2024-04-06 09:09:59.796924,LCK,LCK Spring 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",True,1961,5,2,12,288,15681,19996,19,8.5,8.811830698623153,611.8103008669048,479.7858235594085,0.8947368421052632,0.38261732911909546
33279,2024-04-06 10:15:22.858000,LPL,LPL Spring 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Orianna,Mage,"Mage, Support",True,1936,4,1,9,282,13699,22802,13,13.0,8.739669421487603,706.6735537190083,424.5557851239669,1.0,0.52957102490282
33280,2024-04-06 11:09:25.670000,LPL,LPL Spring 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Tristana,Marksman,"Marksman, Assassin",False,1836,1,4,2,276,11218,13007,8,0.75,9.019607843137255,425.06535947712416,366.60130718954247,0.375,-1.1238744560186815
33281,2024-04-06 12:03:09.589000,LPL,LPL Spring 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Syndra,Mage,"Mage, Support",True,2011,5,2,8,250,13334,21942,17,6.5,7.458975634012929,654.6593734460467,397.83192441571356,0.7647058823529411,-0.21507493703086875
33282,2024-04-06 12:57:39.658000,LPL,LPL Spring 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1758,11,0,6,279,15926,26278,17,17.0,9.522184300341296,896.8600682593857,543.5494880546075,1.0,1.2625612120143836
32949,2024-04-07 06:05:33.928920,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Orianna,Mage,"Mage, Support",True,1965,3,0,7,345,15153,16637,15,10.0,10.534351145038167,508.0,462.68702290076334,0.6666666666666666,0.3717270243982857
32949,2024-04-07 06:05:33.928920,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Diana,Fighter,"Fighter, Mage",False,1965,2,3,3,257,11361,15022,9,1.6666666666666667,7.847328244274809,458.68702290076334,346.90076335877865,0.5555555555555556,-1.144700829242764
32950,2024-04-07 07:01:44.162121,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,1996,2,2,4,292,13588,14611,16,3.0,8.77755511022044,439.20841683366734,408.45691382765534,0.375,-0.6054995786550176
32950,2024-04-07 07:01:44.162121,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Veigar,Mage,Mage,False,1996,2,4,7,293,12976,22097,10,2.25,8.807615230460922,664.2384769539078,390.06012024048096,0.9,-0.3907260586354866
32951,2024-04-07 07:57:17.338146,LCK,LCK Spring 2024,Playoffs,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,2165,6,1,9,371,17583,36539,18,15.0,10.281755196304848,1012.6281755196304,487.28868360277136,0.8333333333333334,1.0884713719987313
32951,2024-04-07 07:57:17.338146,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Ahri,Mage,"Mage, Assassin",False,2165,4,3,7,319,14061,22835,13,3.6666666666666665,8.840646651270207,632.8406466512702,389.6812933025404,0.8461538461538461,-0.4108525765736874
33363,2024-04-07 15:03:53.532228,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Aurelion Sol,Mage,Mage,True,2402,12,2,7,352,19441,47939,20,9.5,8.792672772689427,1197.4771024146546,485.6203164029975,0.95,0.9071091965718917
33364,2024-04-07 16:02:26.075613,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",False,1970,4,2,5,243,12202,24230,11,4.5,7.401015228426395,737.969543147208,371.6345177664974,0.8181818181818182,-0.6080672170509733
33365,2024-04-07 16:53:19.179938,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Aurelion Sol,Mage,Mage,True,1300,4,1,11,158,9095,12887,24,15.0,7.292307692307692,594.7846153846153,419.7692307692308,0.625,-0.06450184169597775
33366,2024-04-07 17:33:17.903793,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",True,2023,6,1,8,317,16104,27842,18,14.0,9.40187839841819,825.7637172516065,477.62728620860105,0.7777777777777778,0.7032352782169552
