mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__penalty,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,target,target_label,model,model_label,param_json,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators
0.10150036811828614,0.0031023717109424785,0.02003512382507324,0.0008189257301387347,,,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.5526315789473685,0.593984962406015,0.4789473684210527,0.6026315789473684,0.594736842105263,0.5645864661654134,0.04625520889149447,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.55,0.5,0.46153846153846156,0.5897435897435898,0.5641025641025641,0.5330769230769231,0.046199407710995725,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5488721804511278,0.49624060150375937,0.4631578947368421,0.5921052631578947,0.5631578947368421,0.5327067669172931,0.046655331908340494,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5263157894736842,0.4444444444444444,0.4878048780487805,0.6190476190476191,0.5405405405405406,0.5236306543110137,0.058226271459724935,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",,1.0,100.0
0.09817390441894532,0.001863013794238846,0.020019912719726564,0.00108019043071206,,,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 100}",0.5137844611528822,0.581453634085213,0.49473684210526314,0.6184210526315789,0.5973684210526315,0.5611528822055138,0.04828703101337777,7,0.9965886939571149,0.9996751137102013,0.9991976893453145,0.998234916559692,0.9990372272143775,0.9985467281573401,0.0010833944942438046,0.55,0.6,0.48717948717948717,0.5641025641025641,0.5384615384615384,0.5479487179487179,0.03676247121645698,3,0.9872611464968153,0.9808917197452229,0.9746835443037974,0.9810126582278481,0.9936708860759493,0.9835039909699266,0.006454656504002289,0.5513784461152882,0.6015037593984962,0.48947368421052634,0.5671052631578948,0.5381578947368422,0.5495238095238095,0.036741431509494826,3,0.986842105263158,0.9806692657569851,0.9746469833119384,0.9807445442875482,0.993421052631579,0.9832647902502417,0.0063765481538782184,0.55,0.6,0.5238095238095238,0.6046511627906976,0.5263157894736842,0.560955295214781,0.035024391499350986,3,0.9866666666666667,0.9801324503311258,0.9736842105263158,0.9801324503311258,0.9933774834437086,0.9827986522597886,0.006695722787442362,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": null, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",,2.0,100.0
0.10191316604614258,0.00342052442933609,0.021707582473754882,0.0026733754030253977,,,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 100}",0.568922305764411,0.6065162907268171,0.4789473684210526,0.6105263157894736,0.5789473684210527,0.5687719298245614,0.0476236905796129,2,0.9691358024691359,0.9821312540610787,0.9675866495507061,0.9598844672657253,0.9799422336328626,0.9717360813959017,0.008244277310965767,0.55,0.625,0.48717948717948717,0.5641025641025641,0.5384615384615384,0.5529487179487179,0.0444071177904359,1,0.8980891719745223,0.9363057324840764,0.9113924050632911,0.8924050632911392,0.9050632911392406,0.9086511327904538,0.015235838382290307,0.5513784461152882,0.62531328320802,0.4907894736842105,0.5657894736842105,0.5394736842105263,0.5545488721804512,0.04344312783539113,1,0.8987979207277452,0.9366471734892787,0.9107830551989731,0.8924903722721438,0.9066110397946084,0.90906591229655,0.01516496703384081,0.55,0.6153846153846154,0.5454545454545454,0.5853658536585366,0.55,0.5692410028995395,0.027186289662679122,1,0.8974358974358975,0.935064935064935,0.9066666666666666,0.8888888888888888,0.9056603773584906,0.9067433530829756,0.015547998877459265,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": null, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 100}",,4.0,100.0
0.1101658821105957,0.003620132701509053,0.0226043701171875,0.0014720734658515088,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.5639097744360902,0.5914786967418546,0.5157894736842106,0.5789473684210527,0.5842105263157895,0.5668671679197995,0.027092905714237753,3,0.9814814814814814,0.9922027290448343,0.983632862644416,0.9812259306803595,0.9905327342747112,0.9858151476251604,0.004640275042225061,0.55,0.625,0.5128205128205128,0.5641025641025641,0.5128205128205128,0.5529487179487179,0.04134014068776443,1,0.9363057324840764,0.9490445859872612,0.9493670886075949,0.9493670886075949,0.9430379746835443,0.9454244940740143,0.005158303141693195,0.5513784461152882,0.62531328320802,0.5171052631578947,0.5657894736842105,0.513157894736842,0.5545488721804511,0.040642936562337924,2,0.9370532813515269,0.9489928525016245,0.9483311938382541,0.949775353016688,0.9441591784338896,0.9456623718283966,0.004722443348744416,0.55,0.6153846153846154,0.5777777777777777,0.5853658536585366,0.5128205128205128,0.5682697519282885,0.034672443125878395,2,0.9358974358974359,0.9473684210526315,0.9459459459459459,0.948051948051948,0.9426751592356688,0.9439877820367262,0.00444875826994233,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",5,1.0,100.0
0.11280589103698731,0.004186390092170355,0.022939157485961915,0.0015881576674336253,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__n_estimators': 100}",0.5614035087719298,0.581453634085213,0.5236842105263158,0.5894736842105263,0.5578947368421052,0.562781954887218,0.02287137357643955,6,0.9585769980506822,0.9707602339181287,0.9610077021822849,0.9624518613607189,0.9781771501925546,0.9661947891408739,0.007257635744017761,0.525,0.575,0.5128205128205128,0.5128205128205128,0.5384615384615384,0.5328205128205128,0.023117485718749938,7,0.8789808917197452,0.89171974522293,0.9050632911392406,0.9113924050632911,0.9177215189873418,0.9009755704265097,0.013964833613691151,0.5275689223057645,0.575187969924812,0.5171052631578947,0.513157894736842,0.5394736842105263,0.5344987468671679,0.0222995542029435,6,0.8794671864847303,0.8918128654970761,0.9046854942233633,0.9112644415917843,0.9192875481386393,0.9013035071871187,0.014149070365078264,0.5365853658536586,0.5641025641025641,0.5777777777777777,0.5128205128205128,0.55,0.5482572441109026,0.022439108441751687,5,0.8774193548387097,0.8888888888888888,0.9006622516556292,0.9078947368421053,0.9182389937106918,0.8986208451872051,0.014277663146855775,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",5,2.0,100.0
0.10585508346557618,0.005715531383190647,0.021624231338500978,0.0016182070925088096,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__n_estimators': 100}",0.5639097744360902,0.6115288220551378,0.49473684210526314,0.6236842105263158,0.6105263157894736,0.5808771929824562,0.047663585556289544,1,0.9444444444444445,0.9550032488628979,0.9241014120667522,0.9249037227214377,0.9478498074454428,0.9392605271081951,0.012525163671155798,0.575,0.55,0.48717948717948717,0.5128205128205128,0.5128205128205128,0.5275641025641026,0.031045765882390386,9,0.8535031847133758,0.8726114649681529,0.8164556962025317,0.8354430379746836,0.8607594936708861,0.847754575505926,0.01975466101995319,0.575187969924812,0.5538847117794485,0.4907894736842105,0.5144736842105263,0.513157894736842,0.5294987468671678,0.03057241951448445,8,0.8539636127355426,0.8732943469785575,0.8173940949935815,0.836168164313222,0.8624839537869062,0.848660834561562,0.019797392902220587,0.5641025641025641,0.5714285714285714,0.5454545454545454,0.5365853658536586,0.5128205128205128,0.5460783119319704,0.020804305489279508,6,0.8516129032258064,0.8717948717948718,0.8152866242038217,0.8333333333333334,0.8625,0.8469055465115668,0.020341022188448667,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 100}",5,4.0,100.0
0.11311311721801758,0.004195652457140614,0.022159385681152343,0.0015743200068864564,,,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.5137844611528822,0.6390977443609023,0.47105263157894733,0.5789473684210527,0.5763157894736842,0.5558395989974938,0.05803899829712258,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.525,0.575,0.48717948717948717,0.5641025641025641,0.5641025641025641,0.5430769230769231,0.032724719980931447,4,0.9936305732484076,1.0,1.0,1.0,1.0,0.9987261146496815,0.002547770700636942,0.5225563909774436,0.575187969924812,0.4881578947368421,0.5644736842105263,0.5631578947368421,0.5427067669172934,0.03264565200155785,5,0.993421052631579,1.0,1.0,1.0,1.0,0.9986842105263157,0.002631578947368407,0.4864864864864865,0.5641025641025641,0.5,0.5641025641025641,0.5405405405405406,0.531046431046431,0.03232653250889063,8,0.9933774834437086,1.0,1.0,1.0,1.0,0.9986754966887418,0.0026490066225165697,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",10,1.0,100.0
0.10296926498413086,0.0024157625392568823,0.02065887451171875,0.0008084448633758682,,,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 100}",0.5062656641604011,0.5764411027568923,0.49473684210526314,0.5921052631578947,0.6,0.5539097744360902,0.04441230048470811,9,0.996101364522417,0.9998375568551007,0.9990372272143774,0.9967907573812581,0.9988767650834404,0.9981287342113188,0.0014286633195691612,0.525,0.55,0.48717948717948717,0.5384615384615384,0.5384615384615384,0.5278205128205128,0.021808442230733256,8,0.9745222929936306,0.9872611464968153,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.979698460049988,0.006208154499661565,0.525062656641604,0.5538847117794485,0.48947368421052634,0.5394736842105263,0.5381578947368422,0.5292105263157895,0.021865153478821207,9,0.974090318388564,0.9872482131254061,0.9746469833119384,0.9746469833119384,0.9873234916559692,0.9795911979587633,0.006285991410678825,0.5128205128205128,0.5714285714285714,0.5238095238095238,0.55,0.5263157894736842,0.5368748795064585,0.021104676599691678,7,0.9733333333333334,0.9868421052631579,0.9736842105263158,0.9736842105263158,0.9868421052631579,0.9788771929824561,0.0065045855927534655,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",10,2.0,100.0
0.09271631240844727,0.002637673963028676,0.01939730644226074,0.0007088141837379065,,,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 100}",0.556390977443609,0.6015037593984962,0.4789473684210526,0.6105263157894737,0.5789473684210527,0.5652631578947369,0.04707127229236416,4,0.9684860298895387,0.9819688109161794,0.9677471116816432,0.9606867779204108,0.9793003851091142,0.9716378231033772,0.00787960648902486,0.55,0.6,0.48717948717948717,0.5384615384615384,0.5384615384615384,0.5428205128205128,0.035930387806365864,5,0.8980891719745223,0.9363057324840764,0.9050632911392406,0.8924050632911392,0.9050632911392406,0.9073853100056437,0.015218412226536552,0.5513784461152882,0.6015037593984962,0.4907894736842105,0.5394736842105263,0.5394736842105263,0.5445238095238094,0.035304637400787986,4,0.8987979207277452,0.9366471734892787,0.9046854942233633,0.8924903722721438,0.9066110397946084,0.9078464001014279,0.015222907465170337,0.55,0.6,0.5454545454545454,0.55,0.55,0.559090909090909,0.020530163255702193,4,0.8974358974358975,0.935064935064935,0.9006622516556292,0.8888888888888888,0.9056603773584906,0.9055424700807683,0.01573826330511501,stable_match,Post-patch stability,random_forest,Random Forest,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 100}",10,4.0,100.0
0.00803513526916504,0.0010539858485978518,0.010896015167236327,0.0008427882144574643,0.01,l1,"{'model__C': 0.01, 'model__penalty': 'l1'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.525,0.525,0.5128205128205128,0.5128205128205128,0.5384615384615384,0.5228205128205128,0.009530393610279912,9,0.5222929936305732,0.5222929936305732,0.5253164556962026,0.5253164556962026,0.5189873417721519,0.5228412480851408,0.0023540206115885308,0.5,0.5,0.5,0.5,0.5,0.5,0.0,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_performance_match,High-performance post-patch match,logistic_regression,Logistic Regression,"{""model__C"": 0.01, ""model__penalty"": ""l1""}",,,
