player_name,games,leagues,winrate,avg_kda,avg_perf,perf_std,unique_champions,champion_entropy
Chovy,121,"Esports World Cup, LCK, Mid-Season Invitational",0.8099173553719008,7.202892561983471,0.4051076737683384,0.5785915795354433,21,3.426565917878184
Caps,107,"Esports World Cup, LEC, Mid-Season Invitational",0.7102803738317757,6.3069648420115705,0.06328747904586984,0.6037011024088349,21,3.782970779042339
Faker,159,"Esports World Cup, LCK, Mid-Season Invitational",0.6289308176100629,5.359561245882,-0.16628753967556864,0.6214983512632077,22,3.4206552504587253
ShowMaker,115,LCK,0.5391304347826087,5.837536231884058,-0.22071145210015125,0.6636790456371303,25,4.010462036257893
knight,125,"Demacia Cup, Esports World Cup, LPL, Mid-Season Invitational",0.736,7.7594666666666665,0.051896622208778505,0.6768352651613071,23,4.012174065453648
Bdd,105,LCK,0.5238095238095238,6.382063492063492,-0.09957457866706151,0.6828517951811205,18,3.5420451685876255
